"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","Pt-D","G","A","2G+A","PIM","SOG","STP","Hit","Blk","Tk","Cor"
"*06lo5*","Xavier Veilleux","NYI","D","D","","8218","FA","20","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02frm*","Yannick Veilleux","(N/A)","F","F","","8219","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*062sn*","Klavs Veinbergs","TBL","F","F","","8220","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rfz*","Lukas Vejdemo","(N/A)","F","F","","8221","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rjm*","Marcus Vela","SJS","F","F","","8222","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0243n*","Alex Velischek","PIT","F","F","","8223","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*064nb*","Denis Vengryzhanovsky","(N/A)","F","F","","8226","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04nsu*","Hayden Verbeek","DET","F","F","","8227","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*048kv*","Ryan Verbeek","TBL","F","F","","8228","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06chm*","Thomas Verdon","(N/A)","F","F","","8229","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06i0c*","Gleb Veremyev","NYI","F","F","","8230","FA","21","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5z*","Keaton Verhoeff","SJS","D","D","R","8231","BULLIES","18","0","MNR","0","52%","-4%","0","0","0","0","0","0","0","0","0","0","0","0"
"*031un*","Joel Vermin","(N/A)","F","F","","8232","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004kd*","Michael Vernace","(N/A)","D","D","","8234","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04m5f*","Max Veronneau","SJS","F","F","","8236","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wwa*","Antonin Verreault","(N/A)","F","F","","8237","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kno*","Jerome Verrier","(N/A)","F","F","","8238","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r6i*","Natan Vertes","(N/A)","F","F","","8239","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0457c*","Kristian Vesalainen","WPG","F","F","","8240","FA","27","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03edb*","Tyler Vesel","(N/A)","F","F","","8241","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02npr*","Jimmy Vesey","(N/A)","F","F","","8242","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03edg*","Nolan Vesey","(N/A)","F","F","","8243","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c97*","Petter Vesterheim","(N/A)","F","F","","8244","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*072iz*","Roope Vesterinen","(N/A)","F","F","","8245","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*024wu*","Linden Vey","(N/A)","F","F","","8246","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060xg*","Markus Vidicek","(N/A)","F","F","","8247","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04a67*","Sebastian Vidmar","(N/A)","F","F","","8248","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uoo*","Marek Viedensky","(N/A)","F","F","","8249","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uqk*","Evan Vierling","PIT","F","F","","8250","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xxz*","Maxon Vig","MTL","D","D","","8251","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004l2*","John Vigilante","(N/A)","F","F","","8252","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04az1*","Sam Vigneault","(N/A)","F","F","","8253","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06800*","Valtteri Viirret","(N/A)","D","D","","8254","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lus*","Ville Viitanen","(N/A)","F","F","","8255","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ua*","Nuutti Viitasalo","(N/A)","D","D","","8256","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pz1*","Artyom Vilchinsky","(N/A)","D","D","","8258","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05txh*","Elias Vilen","(N/A)","F","F","","8259","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*076xx*","Max Vilen","TBL","D","D","R","8260","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mce*","Nathan Villeneuve","SEA","F","F","","8262","mertin","20","0","MNR","0","6%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*070fr*","Xavier Villeneuve","CHI","D","D","R","8263","mertin","18","0","MNR","0","38%","-4%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01mja*","Tomas Vincour","(N/A)","F","F","","8264","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0725y*","Yegor Vinogradov","(N/A)","F","F","","8266","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*066q2*","Matthew Virgilio","(N/A)","D","D","","8268","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ltf*","Eemil Viro","DET","D","D","","8269","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f8q*","Patrik Virta","NYR","F","F","","8270","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ce4*","Antti Virtanen","(N/A)","F","F","","8271","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yjx*","Jake Virtanen","EDM","F","F","","8272","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f21*","Santeri Virtanen","(N/A)","F","F","","8273","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004l8*","Ivan Vishnevskiy","(N/A)","D","D","","8275","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01chr*","Joe Vitale","(N/A)","F","F","","8276","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x77*","Reece Vitelli","(N/A)","F","F","","8277","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*072k1*","Salvatore Viviano","DET","F","F","","8278","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cfy*","Dmitri Vlasenko","(N/A)","F","F","","8279","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00477*","Marc-Edouard Vlasic","(N/A)","D","D","","8280","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0725w*","Alexei Vlasov","(N/A)","F","F","","8281","FA","18","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tay*","Luke Vlooswyk","PHI","D","D","","8282","FA","19","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05td8*","Ty Voit","(N/A)","F","F","","8283","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cuu*","Konstantin Volchenko","(N/A)","D","D","","8284","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06m9g*","Ivan Volgin","(N/A)","F","F","","8286","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f0x*","Alexander Volkov","(N/A)","F","F","","8287","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9m*","Alexander Volkov","(N/A)","F","F","","8288","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004n5*","Roman Voloshenko","(N/A)","F","F","","8292","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01syz*","Aaron Volpatti","(N/A)","F","F","","8293","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u0j*","William von Barnekow","BUF","F","F","","8746","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mj6*","Parker Von Richter","PIT","D","D","R","8295","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4o*","Michael Vorlicky","(N/A)","D","D","","8297","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02g1h*","Dmitri Vorobiev","(N/A)","D","D","","8298","FA","40","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ugp*","Ivan Vorobyov","STL","F","F","","8299","FA","24","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rga*","Mikhail S. Vorobyov","(N/A)","F","F","","8300","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mjb*","Kuzma Voronin","(N/A)","F","F","","8301","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bdp*","Will Vote","(N/A)","F","F","","8302","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04aoi*","Daniil Vovchenko","(N/A)","F","F","","8304","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x7d*","Alex-Olivier Voyer","MTL","F","F","","8305","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*015ok*","Slava Voynov","(N/A)","D","D","","8306","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yjo*","Jakub Vrana","(N/A)","F","F","","8307","FA","30","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*003ym*","Petr Vrana","(N/A)","F","F","","8308","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051tt*","Michael Vukojevic","(N/A)","D","D","","8310","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4n*","Oskar Vuollet","CAR","F","F","","8311","FA","20","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06q36*","Ivan Vydrenkov","(N/A)","D","D","","8313","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06chk*","Declan Waddick","(N/A)","F","F","","8314","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04x9x*","Justin Wade","CBJ","D","D","","8315","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rg7*","Austin Wagner","PIT","F","F","","8317","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zvi*","Chris Wagner","STL","F","F","","8318","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061nz*","Fabian Wagner","WPG","F","F","","8319","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yjh*","Fabio Wagner","(N/A)","D","D","","8320","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xas*","Ryan Wagner","COL","F","F","","8321","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00489*","Steve Wagner","(N/A)","D","D","","8322","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01fx1*","Mitch Wahl","(N/A)","F","F","","8323","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bab*","Anton Wahlberg","ANA","F","F","","8324","PuckLuck","21","0","MNR","0","10%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*070df*","Oskar Wahlberg","(N/A)","D","D","","8325","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zp0*","Max Wahlgren","(N/A)","F","F","","8326","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*043ce*","Tim Wahlgren","(N/A)","F","F","","8327","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*074mj*","Lucas Wahlin","WPG","F","F","","8328","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03w5l*","Oliver Wahlstrom","(N/A)","F","F","","8329","FA","26","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cbt*","Antoine Waked","(N/A)","F","F","","8330","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065gb*","Dalyn Wakely","EDM","F","F","","8331","FA","22","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ecy*","Daniel Walcott","FLA","F","F","","8332","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f19*","Scott Walford","TBL","D","D","","8333","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f7i*","Sebastian Walfridsson","WSH","D","D","","8334","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yx9*","Brenden Walker","UTA","F","F","","8335","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*065gt*","Cooper Walker","(N/A)","F","F","","8336","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02fsq*","Geoff Walker","(N/A)","F","F","","8337","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wm9*","Jack Walker","(N/A)","F","F","","8338","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04y1t*","Johnny Walker","(N/A)","F","F","","8339","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zv7*","Luke Walker","(N/A)","F","F","","8340","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f8j*","Samuel Walker","UTA","F","F","","8341","FA","27","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051vo*","Kevin Wall","(N/A)","F","F","","8342","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484s*","Aidan Wallace","(N/A)","F","F","","8345","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00460*","Tim Wallace","(N/A)","F","F","","8346","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ajq*","Tyler Wallace","(N/A)","F","F","","8347","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*062lg*","Theo Wallberg","OTT","D","D","","8348","FA","22","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mqf*","Eerik Wallenius","OTT","D","D","","8349","FA","20","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05af9*","William Wallinder","DET","D","D","","8350","CGN","24","0","MNR","0","10%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0320p*","Lucas Wallmark","(N/A)","F","F","","8351","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yo5*","Dustin Walsh","(N/A)","F","F","","8353","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03k85*","Jared Walsh","(N/A)","D","D","","8354","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f1i*","Reilly Walsh","MTL","D","D","","8355","FA","27","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ckx*","Ryan Walsh","BOS","F","F","","8356","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04844*","Shane Walsh","LAK","F","F","","8357","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lcw*","T.J. Walsh","(N/A)","F","F","","8358","FA","26","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00478*","Tom Walsh","SJS","D","D","","8359","FA","43","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01c9o*","Eric Walsky","(N/A)","F","F","","8360","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*00401*","Ben Walter","(N/A)","F","F","","8361","FA","42","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f8c*","Erik Walli Walterholm","UTA","F","F","","8362","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wl7*","Dane Walters","(N/A)","F","F","","8363","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*077bl*","Daniel Walters","(N/A)","F","F","","8364","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02o7i*","Nicholas Walters","STL","D","D","","8365","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*038mw*","Nick Walters","STL","D","D","","8366","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yca*","Ryan Walters","MIN","F","F","","8367","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*051vm*","Isak Walther","NSH","F","F","","8368","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pu4*","Conor Walton","VGK","D","D","","8369","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06md8*","Kieron Walton","WPG","F","F","","8370","BULLIES","20","0","MNR","0","14%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*004lb*","Tom Wandell","(N/A)","F","F","","8371","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sqo*","Haoxi Wang","SJS","D","D","","8372","M.M","19","0","MNR","0","12%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ugf*","Max Wanner","(N/A)","D","D","","8373","FA","23","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zv9*","Sebastian Wannstrom","(N/A)","F","F","","8374","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xd9*","Mason Ward","(N/A)","D","D","","8375","FA","24","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*061i3*","Mathew Ward","(N/A)","F","F","","8376","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ydy*","Michael Ward","(N/A)","D","D","","8378","FA","37","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kh7*","Evan Wardley","(N/A)","D","D","","8379","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
